788   0.6 False 20000 1 2 0.5
789   0.6 False 20000 1 2 1
790   0.6 False 20000 1 2 2
791   0.6 False 20000 1 2 10
792   0.6 False 20000 1 3 0.05
793   0.6 False 20000 1 3 0.1
794   0.6 False 20000 1 3 0.2
795   0.6 False 20000 1 3 0.5
796   0.6 False 20000 1 3 1
797   0.6 False 20000 1 3 2
798   0.6 False 20000 1 3 10
799   0.6 False 40000 1 1 0.05
800   0.6 False 40000 1 1 0.1
801   0.6 False 40000 1 1 0.2
802   0.6 False 40000 1 1 0.5
803   0.6 False 40000 1 1 1
804   0.6 False 40000 1 1 2
805   0.6 False 40000 1 1 10
806   0.6 False 40000 1 2 0.05
807   0.6 False 40000 1 2 0.1
808   0.6 False 40000 1 2 0.2
809   0.6 False 40000 1 2 0.5
810   0.6 False 40000 1 2 1
811   0.6 False 40000 1 2 2
812   0.6 False 40000 1 2 10
813   0.6 False 40000 1 3 0.05
814   0.6 False 40000 1 3 0.1
815   0.6 False 40000 1 3 0.2
816   0.6 False 40000 1 3 0.5
817   0.6 False 40000 1 3 1
818   0.6 False 40000 1 3 2
819   0.6 False 40000 1 3 10
820   0.6 False None 1 1 0.05
821   0.6 False None 1 1 0.1
822   0.6 False None 1 1 0.2
823   0.6 False None 1 1 0.5
824   0.6 False None 1 1 1
825   0.6 False None 1 1 2
826   0.6 False None 1 1 10
827   0.6 False None 1 2 0.05
828   0.6 False None 1 2 0.1
829   0.6 False None 1 2 0.2
830   0.6 False None 1 2 0.5
831   0.6 False None 1 2 1
832   0.6 False None 1 2 2
833   0.6 False None 1 2 10
834   0.6 False None 1 3 0.05
835   0.6 False None 1 3 0.1
836   0.6 False None 1 3 0.2
837   0.6 False None 1 3 0.5
838   0.6 False None 1 3 1
839   0.6 False None 1 3 2
840   0.6 False None 1 3 10
841   0.8 True 5000 1 1 0.05
842   0.8 True 5000 1 1 0.1
843   0.8 True 5000 1 1 0.2
844   0.8 True 5000 1 1 0.5
845   0.8 True 5000 1 1 1
846   0.8 True 5000 1 1 2
847   0.8 True 5000 1 1 10
848   0.8 True 5000 1 2 0.05
849   0.8 True 5000 1 2 0.1
850   0.8 True 5000 1 2 0.2
851   0.8 True 5000 1 2 0.5
852   0.8 True 5000 1 2 1
853   0.8 True 5000 1 2 2
854   0.8 True 5000 1 2 10
855   0.8 True 5000 1 3 0.05
856   0.8 True 5000 1 3 0.1
857   0.8 True 5000 1 3 0.2
858   0.8 True 5000 1 3 0.5
859   0.8 True 5000 1 3 1
860   0.8 True 5000 1 3 2
861   0.8 True 5000 1 3 10
862   0.8 True 10000 1 1 0.05
863   0.8 True 10000 1 1 0.1
864   0.8 True 10000 1 1 0.2
865   0.8 True 10000 1 1 0.5
866   0.8 True 10000 1 1 1
867   0.8 True 10000 1 1 2
868   0.8 True 10000 1 1 10
869   0.8 True 10000 1 2 0.05
870   0.8 True 10000 1 2 0.1
871   0.8 True 10000 1 2 0.2
872   0.8 True 10000 1 2 0.5
873   0.8 True 10000 1 2 1
874   0.8 True 10000 1 2 2
875   0.8 True 10000 1 2 10
876   0.8 True 10000 1 3 0.05
877   0.8 True 10000 1 3 0.1
878   0.8 True 10000 1 3 0.2
879   0.8 True 10000 1 3 0.5
880   0.8 True 10000 1 3 1
881   0.8 True 10000 1 3 2
882   0.8 True 10000 1 3 10
883   0.8 True 20000 1 1 0.05
884   0.8 True 20000 1 1 0.1
885   0.8 True 20000 1 1 0.2
886   0.8 True 20000 1 1 0.5
887   0.8 True 20000 1 1 1
888   0.8 True 20000 1 1 2
889   0.8 True 20000 1 1 10
890   0.8 True 20000 1 2 0.05
891   0.8 True 20000 1 2 0.1
892   0.8 True 20000 1 2 0.2
893   0.8 True 20000 1 2 0.5
894   0.8 True 20000 1 2 1
895   0.8 True 20000 1 2 2
896   0.8 True 20000 1 2 10
897   0.8 True 20000 1 3 0.05
898   0.8 True 20000 1 3 0.1
899   0.8 True 20000 1 3 0.2
900   0.8 True 20000 1 3 0.5
901   0.8 True 20000 1 3 1
902   0.8 True 20000 1 3 2
903   0.8 True 20000 1 3 10
904   0.8 True 40000 1 1 0.05
905   0.8 True 40000 1 1 0.1
906   0.8 True 40000 1 1 0.2
907   0.8 True 40000 1 1 0.5
908   0.8 True 40000 1 1 1
909   0.8 True 40000 1 1 2
910   0.8 True 40000 1 1 10
911   0.8 True 40000 1 2 0.05
912   0.8 True 40000 1 2 0.1
913   0.8 True 40000 1 2 0.2
914   0.8 True 40000 1 2 0.5
915   0.8 True 40000 1 2 1
916   0.8 True 40000 1 2 2
917   0.8 True 40000 1 2 10
918   0.8 True 40000 1 3 0.05
919   0.8 True 40000 1 3 0.1
920   0.8 True 40000 1 3 0.2
921   0.8 True 40000 1 3 0.5
922   0.8 True 40000 1 3 1
923   0.8 True 40000 1 3 2
924   0.8 True 40000 1 3 10
925   0.8 True None 1 1 0.05
926   0.8 True None 1 1 0.1
927   0.8 True None 1 1 0.2
928   0.8 True None 1 1 0.5
929   0.8 True None 1 1 1
930   0.8 True None 1 1 2
931   0.8 True None 1 1 10
932   0.8 True None 1 2 0.05
933   0.8 True None 1 2 0.1
934   0.8 True None 1 2 0.2
935   0.8 True None 1 2 0.5
936   0.8 True None 1 2 1
937   0.8 True None 1 2 2
938   0.8 True None 1 2 10
939   0.8 True None 1 3 0.05
940   0.8 True None 1 3 0.1
941   0.8 True None 1 3 0.2
942   0.8 True None 1 3 0.5
943   0.8 True None 1 3 1
944   0.8 True None 1 3 2
945   0.8 True None 1 3 10
946   0.8 False 5000 1 1 0.05
947   0.8 False 5000 1 1 0.1
948   0.8 False 5000 1 1 0.2
949   0.8 False 5000 1 1 0.5
950   0.8 False 5000 1 1 1
951   0.8 False 5000 1 1 2
952   0.8 False 5000 1 1 10
953   0.8 False 5000 1 2 0.05
954   0.8 False 5000 1 2 0.1
955   0.8 False 5000 1 2 0.2
956   0.8 False 5000 1 2 0.5
957   0.8 False 5000 1 2 1
958   0.8 False 5000 1 2 2
959   0.8 False 5000 1 2 10
960   0.8 False 5000 1 3 0.05
961   0.8 False 5000 1 3 0.1
962   0.8 False 5000 1 3 0.2
963   0.8 False 5000 1 3 0.5
964   0.8 False 5000 1 3 1
965   0.8 False 5000 1 3 2
966   0.8 False 5000 1 3 10
967   0.8 False 10000 1 1 0.05
968   0.8 False 10000 1 1 0.1
969   0.8 False 10000 1 1 0.2
970   0.8 False 10000 1 1 0.5
971   0.8 False 10000 1 1 1
972   0.8 False 10000 1 1 2
973   0.8 False 10000 1 1 10
974   0.8 False 10000 1 2 0.05
975   0.8 False 10000 1 2 0.1
976   0.8 False 10000 1 2 0.2
977   0.8 False 10000 1 2 0.5
978   0.8 False 10000 1 2 1
979   0.8 False 10000 1 2 2
980   0.8 False 10000 1 2 10
981   0.8 False 10000 1 3 0.05
982   0.8 False 10000 1 3 0.1
983   0.8 False 10000 1 3 0.2
984   0.8 False 10000 1 3 0.5
985   0.8 False 10000 1 3 1
986   0.8 False 10000 1 3 2
987   0.8 False 10000 1 3 10
988   0.8 False 20000 1 1 0.05
989   0.8 False 20000 1 1 0.1
990   0.8 False 20000 1 1 0.2
991   0.8 False 20000 1 1 0.5
992   0.8 False 20000 1 1 1
993   0.8 False 20000 1 1 2
994   0.8 False 20000 1 1 10
995   0.8 False 20000 1 2 0.05
996   0.8 False 20000 1 2 0.1
997   0.8 False 20000 1 2 0.2
998   0.8 False 20000 1 2 0.5
999   0.8 False 20000 1 2 1
1000   0.8 False 20000 1 2 2
1001   0.8 False 20000 1 2 10
1002   0.8 False 20000 1 3 0.05
1003   0.8 False 20000 1 3 0.1
1004   0.8 False 20000 1 3 0.2
1005   0.8 False 20000 1 3 0.5
1006   0.8 False 20000 1 3 1
1007   0.8 False 20000 1 3 2
1008   0.8 False 20000 1 3 10
1009   0.8 False 40000 1 1 0.05
1010   0.8 False 40000 1 1 0.1
1011   0.8 False 40000 1 1 0.2
1012   0.8 False 40000 1 1 0.5
1013   0.8 False 40000 1 1 1
1014   0.8 False 40000 1 1 2
1015   0.8 False 40000 1 1 10
1016   0.8 False 40000 1 2 0.05
1017   0.8 False 40000 1 2 0.1
1018   0.8 False 40000 1 2 0.2
1019   0.8 False 40000 1 2 0.5
1020   0.8 False 40000 1 2 1
1021   0.8 False 40000 1 2 2
1022   0.8 False 40000 1 2 10
1023   0.8 False 40000 1 3 0.05
1024   0.8 False 40000 1 3 0.1
1025   0.8 False 40000 1 3 0.2
1026   0.8 False 40000 1 3 0.5
1027   0.8 False 40000 1 3 1
1028   0.8 False 40000 1 3 2
1029   0.8 False 40000 1 3 10
1030   0.8 False None 1 1 0.05
1031   0.8 False None 1 1 0.1
1032   0.8 False None 1 1 0.2
1033   0.8 False None 1 1 0.5
1034   0.8 False None 1 1 1
1035   0.8 False None 1 1 2
1036   0.8 False None 1 1 10
1037   0.8 False None 1 2 0.05
1038   0.8 False None 1 2 0.1
1039   0.8 False None 1 2 0.2
1040   0.8 False None 1 2 0.5
1041   0.8 False None 1 2 1
1042   0.8 False None 1 2 2
1043   0.8 False None 1 2 10
1044   0.8 False None 1 3 0.05
1045   0.8 False None 1 3 0.1
1046   0.8 False None 1 3 0.2
1047   0.8 False None 1 3 0.5
1048   0.8 False None 1 3 1
1049   0.8 False None 1 3 2
1050   0.8 False None 1 3 10
1051   1.0 True 5000 1 1 0.05
1052   1.0 True 5000 1 1 0.1
1053   1.0 True 5000 1 1 0.2
1054   1.0 True 5000 1 1 0.5
1055   1.0 True 5000 1 1 1
1056   1.0 True 5000 1 1 2
1057   1.0 True 5000 1 1 10
1058   1.0 True 5000 1 2 0.05
1059   1.0 True 5000 1 2 0.1
1060   1.0 True 5000 1 2 0.2
1061   1.0 True 5000 1 2 0.5
1062   1.0 True 5000 1 2 1
1063   1.0 True 5000 1 2 2
1064   1.0 True 5000 1 2 10
1065   1.0 True 5000 1 3 0.05
1066   1.0 True 5000 1 3 0.1
1067   1.0 True 5000 1 3 0.2
1068   1.0 True 5000 1 3 0.5
1069   1.0 True 5000 1 3 1
1070   1.0 True 5000 1 3 2
1071   1.0 True 5000 1 3 10
1072   1.0 True 10000 1 1 0.05
1073   1.0 True 10000 1 1 0.1
1074   1.0 True 10000 1 1 0.2
1075   1.0 True 10000 1 1 0.5
1076   1.0 True 10000 1 1 1
1077   1.0 True 10000 1 1 2
1078   1.0 True 10000 1 1 10
1079   1.0 True 10000 1 2 0.05
1080   1.0 True 10000 1 2 0.1
1081   1.0 True 10000 1 2 0.2
1082   1.0 True 10000 1 2 0.5
1083   1.0 True 10000 1 2 1
1084   1.0 True 10000 1 2 2
1085   1.0 True 10000 1 2 10
1086   1.0 True 10000 1 3 0.05
1087   1.0 True 10000 1 3 0.1
1088   1.0 True 10000 1 3 0.2
1089   1.0 True 10000 1 3 0.5
1090   1.0 True 10000 1 3 1
1091   1.0 True 10000 1 3 2
1092   1.0 True 10000 1 3 10
1093   1.0 True 20000 1 1 0.05
1094   1.0 True 20000 1 1 0.1
1095   1.0 True 20000 1 1 0.2
1096   1.0 True 20000 1 1 0.5
1097   1.0 True 20000 1 1 1
1098   1.0 True 20000 1 1 2
1099   1.0 True 20000 1 1 10
1100   1.0 True 20000 1 2 0.05
1101   1.0 True 20000 1 2 0.1
1102   1.0 True 20000 1 2 0.2
1103   1.0 True 20000 1 2 0.5
1104   1.0 True 20000 1 2 1
1105   1.0 True 20000 1 2 2
1106   1.0 True 20000 1 2 10
1107   1.0 True 20000 1 3 0.05
1108   1.0 True 20000 1 3 0.1
1109   1.0 True 20000 1 3 0.2
1110   1.0 True 20000 1 3 0.5
1111   1.0 True 20000 1 3 1
1112   1.0 True 20000 1 3 2
1113   1.0 True 20000 1 3 10
1114   1.0 True 40000 1 1 0.05
1115   1.0 True 40000 1 1 0.1
1116   1.0 True 40000 1 1 0.2
1117   1.0 True 40000 1 1 0.5
1118   1.0 True 40000 1 1 1
1119   1.0 True 40000 1 1 2
1120   1.0 True 40000 1 1 10
1121   1.0 True 40000 1 2 0.05
1122   1.0 True 40000 1 2 0.1
1123   1.0 True 40000 1 2 0.2
1124   1.0 True 40000 1 2 0.5
1125   1.0 True 40000 1 2 1
1126   1.0 True 40000 1 2 2
1127   1.0 True 40000 1 2 10
1128   1.0 True 40000 1 3 0.05
1129   1.0 True 40000 1 3 0.1
1130   1.0 True 40000 1 3 0.2
1131   1.0 True 40000 1 3 0.5
1132   1.0 True 40000 1 3 1
1133   1.0 True 40000 1 3 2
1134   1.0 True 40000 1 3 10
1135   1.0 True None 1 1 0.05
1136   1.0 True None 1 1 0.1
1137   1.0 True None 1 1 0.2
1138   1.0 True None 1 1 0.5
1139   1.0 True None 1 1 1
1140   1.0 True None 1 1 2
1141   1.0 True None 1 1 10
1142   1.0 True None 1 2 0.05
1143   1.0 True None 1 2 0.1
1144   1.0 True None 1 2 0.2
1145   1.0 True None 1 2 0.5
1146   1.0 True None 1 2 1
1147   1.0 True None 1 2 2
1148   1.0 True None 1 2 10
1149   1.0 True None 1 3 0.05
1150   1.0 True None 1 3 0.1
1151   1.0 True None 1 3 0.2
1152   1.0 True None 1 3 0.5
1153   1.0 True None 1 3 1
1154   1.0 True None 1 3 2
1155   1.0 True None 1 3 10
1156   1.0 False 5000 1 1 0.05
1157   1.0 False 5000 1 1 0.1
1158   1.0 False 5000 1 1 0.2
1159   1.0 False 5000 1 1 0.5
1160   1.0 False 5000 1 1 1
1161   1.0 False 5000 1 1 2
1162   1.0 False 5000 1 1 10
1163   1.0 False 5000 1 2 0.05
1164   1.0 False 5000 1 2 0.1
1165   1.0 False 5000 1 2 0.2
1166   1.0 False 5000 1 2 0.5
1167   1.0 False 5000 1 2 1
1168   1.0 False 5000 1 2 2
1169   1.0 False 5000 1 2 10
1170   1.0 False 5000 1 3 0.05
1171   1.0 False 5000 1 3 0.1
1172   1.0 False 5000 1 3 0.2
1173   1.0 False 5000 1 3 0.5
1174   1.0 False 5000 1 3 1
1175   1.0 False 5000 1 3 2
1176   1.0 False 5000 1 3 10
1177   1.0 False 10000 1 1 0.05
1178   1.0 False 10000 1 1 0.1
1179   1.0 False 10000 1 1 0.2
1180   1.0 False 10000 1 1 0.5
1181   1.0 False 10000 1 1 1
1182   1.0 False 10000 1 1 2
1183   1.0 False 10000 1 1 10
1184   1.0 False 10000 1 2 0.05
1185   1.0 False 10000 1 2 0.1
1186   1.0 False 10000 1 2 0.2
1187   1.0 False 10000 1 2 0.5
1188   1.0 False 10000 1 2 1
1189   1.0 False 10000 1 2 2
1190   1.0 False 10000 1 2 10
1191   1.0 False 10000 1 3 0.05
1192   1.0 False 10000 1 3 0.1
1193   1.0 False 10000 1 3 0.2
1194   1.0 False 10000 1 3 0.5
1195   1.0 False 10000 1 3 1
1196   1.0 False 10000 1 3 2
1197   1.0 False 10000 1 3 10
1198   1.0 False 20000 1 1 0.05
1199   1.0 False 20000 1 1 0.1
1200   1.0 False 20000 1 1 0.2
1201   1.0 False 20000 1 1 0.5
1202   1.0 False 20000 1 1 1
1203   1.0 False 20000 1 1 2
1204   1.0 False 20000 1 1 10
1205   1.0 False 20000 1 2 0.05
1206   1.0 False 20000 1 2 0.1
1207   1.0 False 20000 1 2 0.2
1208   1.0 False 20000 1 2 0.5
1209   1.0 False 20000 1 2 1
1210   1.0 False 20000 1 2 2
1211   1.0 False 20000 1 2 10
1212   1.0 False 20000 1 3 0.05
1213   1.0 False 20000 1 3 0.1
1214   1.0 False 20000 1 3 0.2
1215   1.0 False 20000 1 3 0.5
1216   1.0 False 20000 1 3 1
1217   1.0 False 20000 1 3 2
1218   1.0 False 20000 1 3 10
1219   1.0 False 40000 1 1 0.05
1220   1.0 False 40000 1 1 0.1
1221   1.0 False 40000 1 1 0.2
1222   1.0 False 40000 1 1 0.5
1223   1.0 False 40000 1 1 1
1224   1.0 False 40000 1 1 2
1225   1.0 False 40000 1 1 10
1226   1.0 False 40000 1 2 0.05
1227   1.0 False 40000 1 2 0.1
1228   1.0 False 40000 1 2 0.2
1229   1.0 False 40000 1 2 0.5
1230   1.0 False 40000 1 2 1
1231   1.0 False 40000 1 2 2
1232   1.0 False 40000 1 2 10
1233   1.0 False 40000 1 3 0.05
1234   1.0 False 40000 1 3 0.1
1235   1.0 False 40000 1 3 0.2
1236   1.0 False 40000 1 3 0.5
1237   1.0 False 40000 1 3 1
1238   1.0 False 40000 1 3 2
1239   1.0 False 40000 1 3 10
1240   1.0 False None 1 1 0.05
1241   1.0 False None 1 1 0.1
1242   1.0 False None 1 1 0.2
1243   1.0 False None 1 1 0.5
1244   1.0 False None 1 1 1
1245   1.0 False None 1 1 2
1246   1.0 False None 1 1 10
1247   1.0 False None 1 2 0.05
1248   1.0 False None 1 2 0.1
1249   1.0 False None 1 2 0.2
1250   1.0 False None 1 2 0.5
1251   1.0 False None 1 2 1
1252   1.0 False None 1 2 2
1253   1.0 False None 1 2 10
1254   1.0 False None 1 3 0.05
1255   1.0 False None 1 3 0.1
1256   1.0 False None 1 3 0.2
1257   1.0 False None 1 3 0.5
1258   1.0 False None 1 3 1
1259   1.0 False None 1 3 2
1260   1.0 False None 1 3 10
